publication,page_number,column,x,y,width,height,entry_id,state_name,name,population,county_name,post_reference,post_reference_type
Arkansas,15,2,1472,1462,360,22,Arka_015_02_05681,ARKANSAS,PENDLETON,25,DESHA,,
Arkansas,15,2,1472,1498,300,22,Arka_015_02_05683,ARKANSAS,PERRY,300,PERRY,,
Arkansas,15,2,1472,1588,380,22,Arka_015_02_05687,ARKANSAS,PERRYVILLE,355,PERRY,,
Arkansas,15,2,1472,1678,420,22,Arka_015_02_05691,ARKANSAS,PETTIGREW,425,MADISON,,
Arkansas,15,2,1472,1714,440,22,Arka_015_02_05693,ARKANSAS,PFEIFFER,0,INDEPENDENCE,,
Arkansas,15,2,1472,1750,340,22,Arka_015_02_05695,ARKANSAS,PHENIX,40,LINCOLN,,
Arkansas,15,2,1472,1786,360,22,Arka_015_02_05697,ARKANSAS,PIGGOTT,1150,CLAY,,
Arkansas,16,2,1590,272,480,18,Arka_016_02_05701,ARKANSAS,POPLAR GROVE,150,PHILLIPS,,
Arkansas,16,2,1590,317,350,18,Arka_016_02_05703,ARKANSAS,PORTIA,367,LAWRENCE,,
Arkansas,16,2,1590,377,350,18,Arka_016_02_05706,ARKANSAS,PORTLAND,823,ASHLEY,,
Arkansas,16,2,1590,452,350,18,Arka_016_02_05710,ARKANSAS,POTTSVILLE,205,POPE,,
Arkansas,16,2,1590,527,400,18,Arka_016_02_05714,ARKANSAS,POUGHKEEPSIE,200,SHARP,,
Arkansas,16,2,1590,572,300,18,Arka_016_02_05716,ARKANSAS,POYEN,30,GRANT,,
Arkansas,16,2,1590,617,500,18,Arka_016_02_05719,ARKANSAS,PRAIRIE GROVE,774,WASHINGTON,,
Arkansas,16,2,1590,707,400,18,Arka_016_02_05723,ARKANSAS,PRAIRIE VIEW,200,LOGAN,,
Arkansas,16,2,1590,767,400,18,Arka_016_02_05727,ARKANSAS,PRATTSVILLE,100,GRANT,,
Arkansas,16,2,1590,812,400,18,Arka_016_02_05730,ARKANSAS,PRESCOTT,2705,NEVADA,,
Arkansas,16,2,1590,1112,550,33,Arka_016_02_05742,ARKANSAS,PRINCEDALE,79,CROSS,LEVESQUE,P.O.
Arkansas,16,2,1590,1157,350,18,Arka_016_02_05744,ARKANSAS,PRINCETON,132,DALLAS,,
Arkansas,16,2,1590,1202,450,18,Arka_016_02_05746,ARKANSAS,PROCTOR,140,CRITTENDEN,,
Arkansas,16,2,1590,1277,350,18,Arka_016_02_05749,ARKANSAS,PROVO,160,SEVIER,,
Arkansas,16,2,1590,1307,300,18,Arka_016_02_05751,ARKANSAS,PYATT,75,MARION,,
Arkansas,16,2,1590,1337,400,18,Arka_016_02_05753,ARKANSAS,QUITMAN,471,CLEBURNE,,
Arkansas,16,2,1590,1412,550,33,Arka_016_02_05758,ARKANSAS,RAIFORD,300,CALHOUN,HAMPTON,P.O.
Arkansas,16,2,1590,1457,550,18,Arka_016_02_05760,ARKANSAS,RAMSEY,25,DALLAS,FORDYCE,P.O.
Arkansas,16,2,1590,1502,350,18,Arka_016_02_05763,ARKANSAS,RATCLIFF,175,LOGAN,,
Arkansas,16,2,1590,1547,450,18,Arka_016_02_05765,ARKANSAS,RAVENDEN,350,LAWRENCE,,
Arkansas,17,0,195,238,783,18,Arka_017_00_05768,ARKANSAS,RAVENDEN SPRINGS,189,RANDOLPH,,
Arkansas,17,0,195,283,510,18,Arka_017_00_05771,ARKANSAS,READLAND,214,CHICOT,,
Arkansas,17,0,195,328,450,18,Arka_017_00_05773,ARKANSAS,RECTOR,1859,CLAY,,
Arkansas,17,0,195,493,550,18,Arka_017_00_05781,ARKANSAS,REDFIELD,278,JEFFERSON,,
Arkansas,17,0,195,583,450,18,Arka_017_00_05785,ARKANSAS,REDROCK,10,NEWTON,,
Arkansas,17,0,195,613,550,18,Arka_017_00_05787,ARKANSAS,RELFS BLUFF,23,LINCOLN,,
Arkansas,17,0,195,658,450,18,Arka_017_00_05789,ARKANSAS,REMMEL,17,JACKSON,,
Arkansas,17,0,195,688,500,18,Arka_017_00_05791,ARKANSAS,REYDEL,30,JEFFERSON,,
Arkansas,17,0,195,718,500,18,Arka_017_00_05793,ARKANSAS,REYNO,290,RANDOLPH,,
Arkansas,17,0,195,823,650,18,Arka_017_00_05798,ARKANSAS,RICHMOND,300,LITTLE RIVER,,
Arkansas,17,0,195,883,550,18,Arka_017_00_05801,ARKANSAS,RICHWOODS,20,LAWRENCE,,
Arkansas,17,0,195,928,700,18,Arka_017_00_05804,ARKANSAS,RING,26,RANDOLPH,WORTH,P.O.
Arkansas,17,0,195,973,500,18,Arka_017_00_05807,ARKANSAS,RISON,725,CLEVELAND,,
Arkansas,17,0,195,1153,450,18,Arka_017_00_05815,ARKANSAS,ROBINSON,49,BENTON,,
Arkansas,17,0,195,1183,650,18,Arka_017_00_05817,ARKANSAS,ROCKY,62,POLK,POTTER,P.O.
Arkansas,17,0,195,1213,500,18,Arka_017_00_05819,ARKANSAS,ROGERS,2820,BENTON,,
Arkansas,17,0,195,1453,500,18,Arka_017_00_05831,ARKANSAS,ROLAND,25,PULASKI,,
Arkansas,17,0,195,1528,400,18,Arka_017_00_05834,ARKANSAS,RONDO,150,LEE,,
Arkansas,17,0,195,238,783,18,Arka_017_00_05837,ARKANSAS,RAVENDEN SPRINGS,189,RANDOLPH,,
Arkansas,17,0,195,283,510,18,Arka_017_00_05840,ARKANSAS,READLAND,214,CHICOT,,
Arkansas,17,0,195,328,450,18,Arka_017_00_05842,ARKANSAS,RECTOR,1859,CLAY,,
Arkansas,17,0,195,493,550,18,Arka_017_00_05850,ARKANSAS,REDFIELD,278,JEFFERSON,,
Arkansas,17,0,195,583,450,18,Arka_017_00_05854,ARKANSAS,REDROCK,10,NEWTON,,
Arkansas,17,0,195,613,550,18,Arka_017_00_05856,ARKANSAS,RELFS BLUFF,23,LINCOLN,,
Arkansas,17,0,195,658,450,18,Arka_017_00_05858,ARKANSAS,REMMEL,17,JACKSON,,
Arkansas,17,0,195,688,500,18,Arka_017_00_05860,ARKANSAS,REYDEL,30,JEFFERSON,,
Arkansas,17,0,195,718,500,18,Arka_017_00_05862,ARKANSAS,REYNO,290,RANDOLPH,,
Arkansas,17,0,195,823,650,18,Arka_017_00_05867,ARKANSAS,RICHMOND,300,LITTLE RIVER,,
Arkansas,17,0,195,883,550,18,Arka_017_00_05870,ARKANSAS,RICHWOODS,20,LAWRENCE,,
Arkansas,17,0,195,928,700,18,Arka_017_00_05873,ARKANSAS,RING,26,RANDOLPH,WORTH,P.O.
Arkansas,17,0,195,973,500,18,Arka_017_00_05876,ARKANSAS,RISON,725,CLEVELAND,,
Arkansas,17,0,195,1153,450,18,Arka_017_00_05884,ARKANSAS,ROBINSON,49,BENTON,,
Arkansas,17,0,195,1183,650,18,Arka_017_00_05886,ARKANSAS,ROCKY,62,POLK,POTTER,P.O.
Arkansas,17,0,195,1213,500,18,Arka_017_00_05888,ARKANSAS,ROGERS,2820,BENTON,,
Arkansas,17,0,195,1453,500,18,Arka_017_00_05900,ARKANSAS,ROLAND,25,PULASKI,,
Arkansas,17,0,195,1528,400,18,Arka_017_00_05903,ARKANSAS,RONDO,150,LEE,,
Arkansas,17,2,1458,321,410,18,Arka_017_02_05909,ARKANSAS,SCOTTSVILLE,115,POPE,,
Arkansas,17,2,1458,351,350,18,Arka_017_02_05911,ARKANSAS,SCRANTON,0,LOGAN,,
Arkansas,17,2,1458,441,380,18,Arka_017_02_05915,ARKANSAS,SEARCY,2331,WHITE,,
Arkansas,17,2,1458,701,450,18,Arka_017_02_05926,ARKANSAS,SEYPPEL,250,CRITTENDEN,,
Arkansas,17,2,1458,781,280,18,Arka_017_02_05930,ARKANSAS,SHARK,40,YELL,,
Arkansas,17,2,1458,811,450,18,Arka_017_02_05932,ARKANSAS,SHARP,27,INDEPENDENCE,,
Arkansas,17,2,1458,861,320,18,Arka_017_02_05934,ARKANSAS,SHAWMUT,60,PIKE,,
Arkansas,17,2,1458,891,380,18,Arka_017_02_05936,ARKANSAS,SHERIDAN,481,GRANT,,
Arkansas,17,2,1458,1031,450,18,Arka_017_02_05942,ARKANSAS,SHERRILL,350,JEFFERSON,,
Arkansas,17,2,1458,1111,400,18,Arka_017_02_05946,ARKANSAS,SHILOH,251,CLEBURNE,,
Arkansas,17,2,1458,1171,400,18,Arka_017_02_05949,ARKANSAS,SHIRLEY,,VAN BUREN,,
Arkansas,17,2,1458,1281,658,18,Arka_017_02_05955,ARKANSAS,SHULER,30,UNION,EL DORADO,P.O.
Arkansas,17,2,1458,1331,350,18,Arka_017_02_05957,ARKANSAS,SIDNEY,100,SHARP,,
Arkansas,17,2,1458,1361,350,18,Arka_017_02_05959,ARKANSAS,SIDON,1100,WHITE,,
Arkansas,17,2,1458,1391,550,18,Arka_017_02_05961,ARKANSAS,SILEX,35,POPE,LAMAR,P.O.
Arkansas,17,2,1458,1456,550,18,Arka_017_02_05965,ARKANSAS,SILOAM SPRINGS,2405,BENTON,,
Arkansas,18,0,315,402,450,25,Arka_018_00_05976,ARKANSAS,SILVER,56,MONTGOMERY,,
Arkansas,18,0,315,427,450,25,Arka_018_00_05978,ARKANSAS,SLOCOMB,100,SALINE,,
Arkansas,18,0,315,464,450,25,Arka_018_00_05980,ARKANSAS,SMACKOVER,150,UNION,,
Arkansas,18,0,315,502,450,25,Arka_018_00_05983,ARKANSAS,SMEAD,50,CALHOUN,,
Arkansas,18,0,315,527,450,25,Arka_018_00_05985,ARKANSAS,SMITHVILLE,300,LAWRENCE,,
Arkansas,18,0,315,577,450,25,Arka_018_00_05989,ARKANSAS,SNOWBALL,55,SEARCY,,
Arkansas,18,0,315,627,450,25,Arka_018_00_05993,ARKANSAS,SNOW LAKE,,DESHA,,
Arkansas,18,0,315,664,450,25,Arka_018_00_05995,ARKANSAS,SOLGOHACHIA,100,CONWAY,,
Arkansas,18,0,315,689,450,25,Arka_018_00_05997,ARKANSAS,SONORA,10,WASHINGTON,,
Arkansas,18,0,315,727,450,25,Arka_018_00_05999,ARKANSAS,SOUDAN,,LEE,,
Arkansas,18,0,315,752,450,25,Arka_018_00_06001,ARKANSAS,SPADRA,600,JOHNSON,,
Arkansas,18,0,315,777,450,25,Arka_018_00_06003,ARKANSAS,SPARKMAN,35,DALLAS,,
Arkansas,18,0,315,852,450,25,Arka_018_00_06007,ARKANSAS,SPIELERVILLE,100,LOGAN,,
Arkansas,18,0,315,889,665,25,Arka_018_00_06009,ARKANSAS,SPRINGDALE,1755,WASHINGTON,,
Arkansas,18,0,315,1027,450,25,Arka_018_00_06017,ARKANSAS,SPRINGFIELD,300,CONWAY,,
Arkansas,18,0,315,1052,665,37,Arka_018_00_06019,ARKANSAS,SPRING HILL,150,HEMPSTEAD,HOPE,R.D.
Arkansas,18,0,315,1102,450,25,Arka_018_00_06022,ARKANSAS,SPRINGTOWN,140,BENTON,,
Arkansas,18,0,315,1139,665,25,Arka_018_00_06024,ARKANSAS,SPRING VALLEY,30,WASHINGTON,,
Arkansas,18,0,315,1177,450,25,Arka_018_00_06027,ARKANSAS,ST. CHARLES,150,ARKANSAS,,
Arkansas,18,0,315,1227,450,25,Arka_018_00_06031,ARKANSAS,ST. FRANCIS,459,CLAY,,
Arkansas,18,0,315,1264,450,25,Arka_018_00_06033,ARKANSAS,ST. JOE,159,SEARCY,,
Arkansas,18,0,315,1339,450,25,Arka_018_00_06038,ARKANSAS,ST. PAUL,430,MADISON,,
Arkansas,18,0,315,1377,450,25,Arka_018_00_06041,ARKANSAS,ST. THOMAS,50,MISSISSIPPI,,
Arkansas,18,0,315,1402,450,25,Arka_018_00_06043,ARKANSAS,STAFFORD,32,YELL,,
Arkansas,18,1,959,349,514,18,Arka_018_01_06045,ARKANSAS,STAMPS,2316,LAFAYETTE,,
Arkansas,18,1,959,561,618,18,Arka_018_01_06054,ARKANSAS,STANFORD,9,GREENE,WALCOTT,R.D.
Arkansas,18,1,959,606,454,18,Arka_018_01_06057,ARKANSAS,STAR CITY,396,LINCOLN,,
Arkansas,18,1,959,726,314,18,Arka_018_01_06064,ARKANSAS,STELLA,35,IZARD,,
Arkansas,18,1,959,756,454,18,Arka_018_01_06066,ARKANSAS,STEPHENS,572,OUACHITA,,
Arkansas,18,1,959,891,414,18,Arka_018_01_06072,ARKANSAS,STEP ROCK,15,WHITE,,
Arkansas,18,1,959,936,514,18,Arka_018_01_06074,ARKANSAS,STRAWBERRY,100,LAWRENCE,,
Arkansas,18,1,959,966,414,18,Arka_018_01_06076,ARKANSAS,STRONG,465,UNION,,
Arkansas,18,1,959,1086,514,18,Arka_018_01_06081,ARKANSAS,STUTTGART,2740,ARKANSAS,,
Arkansas,18,1,959,1326,414,18,Arka_018_01_06090,ARKANSAS,SUCCESS,379,CLAY,,
Arkansas,18,1,959,1416,454,18,Arka_018_01_06094,ARKANSAS,SUGAR GROVE,200,LOGAN,,
Arkansas,18,1,959,1446,554,18,Arka_018_01_06096,ARKANSAS,SULPHUR CITY,58,WASHINGTON,,
Arkansas,18,1,959,1476,618,18,Arka_018_01_06098,ARKANSAS,SULPHUR ROCK,252,INDEPENDENCE,,
Arkansas,18,1,959,1566,554,18,Arka_018_01_06103,ARKANSAS,SULPHUR SPRINGS,500,BENTON,,
Arkansas,18,1,959,1641,454,18,Arka_018_01_06107,ARKANSAS,SUNNYSIDE,475,CHICOT,,
Arkansas,18,1,959,1686,618,18,Arka_018_01_06109,ARKANSAS,SUTTON,75,NEVADA,EMMETT,R.D.
Arkansas,18,2,1602,343,350,15,Arka_018_02_06111,ARKANSAS,SWAN LAKE,250,JEFFERSON,,
Arkansas,18,2,1602,368,380,15,Arka_018_02_06113,ARKANSAS,SWARTS,17,RANDOLPH,INGRAM,P.O.
Arkansas,18,2,1602,393,250,15,Arka_018_02_06115,ARKANSAS,SWEDEN,10,JEFFERSON,,
Arkansas,18,2,1602,430,300,15,Arka_018_02_06117,ARKANSAS,SWEET HOME,100,PULASKI,,
Arkansas,18,2,1602,455,280,15,Arka_018_02_06119,ARKANSAS,SWIFTON,290,JACKSON,,
Arkansas,18,2,1602,518,220,15,Arka_018_02_06123,ARKANSAS,TARRY,18,LINCOLN,,
Arkansas,18,2,1602,543,280,15,Arka_018_02_06125,ARKANSAS,TAYLOR,100,COLUMBIA,,
Arkansas,18,2,1602,593,320,15,Arka_018_02_06129,ARKANSAS,TEXARKANA,5655,MILLER,,
Arkansas,18,2,1602,1380,280,15,Arka_018_02_06161,ARKANSAS,THORTON,611,CALHOUN,,
Arkansas,18,2,1602,1468,380,27,Arka_018_02_06166,ARKANSAS,THREE CREEKS,150,UNION,WESSON,P. O.
Arkansas,19,0,185,238,285,15,Arka_019_00_06168,ARKANSAS,TICHNOR,46,ARKANSAS,,
Arkansas,19,0,185,283,225,15,Arka_019_00_06170,ARKANSAS,TILLAR,180,DREW,,
Arkansas,19,0,185,433,225,15,Arka_019_00_06176,ARKANSAS,TIMBO,100,STONE,,
Arkansas,19,0,185,478,285,15,Arka_019_00_06178,ARKANSAS,TINSMAN,200,CALHOUN,,
Arkansas,19,0,185,508,265,15,Arka_019_00_06180,ARKANSAS,TOKIO,30,HEMPSTEAD,,
Arkansas,19,0,185,538,415,30,Arka_019_00_06182,ARKANSAS,TOMBERLINS,100,LONOKE,ENGLAND,P.O.
Arkansas,19,0,185,613,295,15,Arka_019_00_06185,ARKANSAS,TRASKWOOD,228,SALINE,,
Arkansas,19,0,185,658,295,15,Arka_019_00_06187,ARKANSAS,TRUMANN,300,POINSETT,,
Arkansas,19,0,185,748,415,15,Arka_019_00_06192,ARKANSAS,TUBAL,25,UNION,THREE CREEKS,P.O.
Arkansas,19,0,185,808,295,15,Arka_019_00_06195,ARKANSAS,TUCKER,200,JEFFERSON,,
Arkansas,19,0,185,898,315,15,Arka_019_00_06200,ARKANSAS,TUCKERMAN,583,JACKSON,,
Arkansas,19,0,185,1048,285,15,Arka_019_00_06206,ARKANSAS,TUPELO,205,JACKSON,,
Arkansas,19,0,185,1108,285,15,Arka_019_00_06210,ARKANSAS,TURNER,100,PHILLIPS,,
Arkansas,19,0,185,1153,315,15,Arka_019_00_06213,ARKANSAS,TURRELL,200,CRITTENDEN,,
Arkansas,19,0,185,1243,295,15,Arka_019_00_06218,ARKANSAS,TYRONZA,250,POINSETT,,
Arkansas,19,0,185,1303,225,15,Arka_019_00_06221,ARKANSAS,ULM,115,PRAIRIE,,
Arkansas,19,0,185,1333,315,15,Arka_019_00_06223,ARKANSAS,UNIONTOWN,150,CRAWFORD,,
Arkansas,19,0,185,1408,225,15,Arka_019_00_06227,ARKANSAS,UPLAND,52,UNION,,
Arkansas,19,0,185,1438,315,15,Arka_019_00_06229,ARKANSAS,VALLEY SPRINGS,200,BOONE,,
Arkansas,19,0,185,1468,345,15,Arka_019_00_06231,ARKANSAS,VAN BUREN,3878,CRAWFORD,,
Arkansas,19,2,1458,328,218,14,Arka_019_02_06240,ARKANSAS,WALNUT TREE,200,YELL,,
Arkansas,19,2,1458,351,185,14,Arka_019_02_06242,ARKANSAS,WARD,210,LONOKE,,
Arkansas,19,2,1458,374,215,14,Arka_019_02_06244,ARKANSAS,WAREAGLE,195,BENTON,,
Arkansas,19,2,1458,397,285,14,Arka_019_02_06246,ARKANSAS,WARM SPRINGS,100,RANDOLPH,,
Arkansas,19,2,1458,431,235,14,Arka_019_02_06249,ARKANSAS,WARREN,2057,BRADLEY,,
Arkansas,19,2,1458,638,285,14,Arka_019_02_06262,ARKANSAS,WASHINGTON,399,HEMPSTEAD,,
Arkansas,19,2,1458,661,245,14,Arka_019_02_06264,ARKANSAS,WASHITA,40,MONTGOMERY,,
Arkansas,19,2,1458,696,235,14,Arka_019_02_06267,ARKANSAS,WATALULA,28,FRANKLIN,,
Arkansas,19,2,1458,719,265,14,Arka_019_02_06269,ARKANSAS,WATERVALLEY,16,RANDOLPH,,
Arkansas,19,2,1458,742,185,14,Arka_019_02_06271,ARKANSAS,WATSON,50,DESHA,,
Arkansas,19,2,1458,776,235,14,Arka_019_02_06274,ARKANSAS,WATTENSAW,25,LONOKE,,
Arkansas,19,2,1458,799,185,14,Arka_019_02_06276,ARKANSAS,WAVELAND,90,YELL,,
Arkansas,19,2,1458,834,245,14,Arka_019_02_06278,ARKANSAS,WEBB CITY,200,FRANKLIN,,
Arkansas,19,2,1458,857,348,25,Arka_019_02_06280,ARKANSAS,WEDINGTON,50,WASHINGTON,RHEA,R.D.
Arkansas,19,2,1458,891,185,14,Arka_019_02_06282,ARKANSAS,WEEKS,60,SCOTT,,
Arkansas,19,2,1458,914,235,14,Arka_019_02_06284,ARKANSAS,WEINER,232,POINSETT,,
Arkansas,19,2,1458,949,348,14,Arka_019_02_06286,ARKANSAS,WELCOME,32,COLUMBIA,TAYLOR,P.O.
Arkansas,19,2,1458,972,215,14,Arka_019_02_06288,ARKANSAS,WELDON,250,JACKSON,,
Arkansas,19,2,1458,1006,215,14,Arka_019_02_06291,ARKANSAS,WESLEY,100,MADISON,,
Arkansas,19,2,1458,1029,185,14,Arka_019_02_06293,ARKANSAS,WESSON,694,UNION,,
Arkansas,19,2,1458,1098,285,14,Arka_019_02_06297,ARKANSAS,WESTERN GROVE,100,NEWTON,,
Arkansas,19,2,1458,1144,285,14,Arka_019_02_06300,ARKANSAS,WEST FORK,200,WASHINGTON,,
Arkansas,19,2,1458,1190,348,26,Arka_019_02_06303,ARKANSAS,WEST HELENA,0,PHILLIPS,HELENA,P.O.
Arkansas,20,0,265,352,415,20,Arka_020_00_06307,ARKANSAS,WEST POINT,116,WHITE,,
Arkansas,20,0,265,460,545,20,Arka_020_00_06310,ARKANSAS,WHEETLEY,330,ST. FRANCIS,,
Arkansas,20,0,265,546,555,20,Arka_020_00_06314,ARKANSAS,WHELEN SPRINGS,250,CLARK,,
Arkansas,20,0,265,633,365,20,Arka_020_00_06318,ARKANSAS,WHITE,200,ASHLEY,,
Arkansas,20,0,265,678,715,41,Arka_020_00_06320,ARKANSAS,WHITEROCK,100,FRANKLIN,MULBERRY,P.O.
Arkansas,20,0,265,747,495,20,Arka_020_00_06322,ARKANSAS,WHITTON,25,MISSISSIPPI,,
Arkansas,20,0,265,793,355,20,Arka_020_00_06324,ARKANSAS,WICKES,275,POLK,,
Arkansas,20,0,265,861,385,20,Arka_020_00_06326,ARKANSAS,WIDEMAN,200,IZARD,,
Arkansas,20,0,265,908,505,20,Arka_020_00_06328,ARKANSAS,WIDENER,245,ST. FRANCIS,,
Arkansas,20,0,265,1018,415,20,Arka_020_00_06331,ARKANSAS,WILLIFORD,100,SHARP,,
Arkansas,20,0,265,1085,715,41,Arka_020_00_06334,ARKANSAS,WILLISVILLE,50,NEVADA,ROSSTON,R.D.
Arkansas,20,0,265,1175,375,20,Arka_020_00_06337,ARKANSAS,WILLOW,71,DALLAS,,
Arkansas,20,0,265,1242,365,20,Arka_020_00_06339,ARKANSAS,WILMAR,929,DREW,,
Arkansas,20,1,920,418,300,20,Arka_020_01_06343,ARKANSAS,WILMOT,622,ASHLEY,,
Arkansas,20,1,920,704,350,20,Arka_020_01_06351,ARKANSAS,WILSON,500,MISSISSIPPI,,
Arkansas,20,1,920,792,350,20,Arka_020_01_06354,ARKANSAS,WILTON,294,LITTLE RIVER,,
Arkansas,20,1,920,836,350,20,Arka_020_01_06356,ARKANSAS,WINCHESTER,300,DREW,,
Arkansas,20,1,920,946,300,20,Arka_020_01_06359,ARKANSAS,WINFIELD,25,SCOTT,,
Arkansas,20,1,920,1012,350,20,Arka_020_01_06362,ARKANSAS,WINSLOW,289,WASHINGTON,,
Arkansas,20,1,920,1166,400,20,Arka_020_01_06368,ARKANSAS,WINTHROP,600,LITTLE RIVER,,
Arkansas,20,1,920,1276,350,20,Arka_020_01_06373,ARKANSAS,WITTS SPRINGS,45,SEARCY,,
Arkansas,20,2,1587,351,588,23,Arka_020_02_06376,ARKANSAS,WOLF BAYOU,20,CLEBURNE,,
Arkansas,20,2,1587,424,588,23,Arka_020_02_06379,ARKANSAS,WOMBLE,552,MONTGOMERY,,
Arkansas,20,2,1587,541,588,23,Arka_020_02_06383,ARKANSAS,WOODBERRY,100,CALHOUN,,
Arkansas,20,2,1587,592,510,23,Arka_020_02_06385,ARKANSAS,WOOSTER,95,FAULKNER,,
Arkansas,20,2,1587,687,440,23,Arka_020_02_06389,ARKANSAS,WYNNE,2353,CROSS,,
Arkansas,20,2,1587,958,510,23,Arka_020_02_06399,ARKANSAS,YARBRO,25,MISSISSIPPI,,
Arkansas,20,2,1587,1031,510,23,Arka_020_02_06401,ARKANSAS,YARDELLE,22,NEWTON,,
Arkansas,20,2,1587,1082,510,23,Arka_020_02_06403,ARKANSAS,YELLVILLE,463,MARION,,
Arkansas,20,2,1587,1199,380,23,Arka_020_02_06407,ARKANSAS,ZINC,173,BOONE,,
Arkansas,20,2,1587,1294,380,23,Arka_020_02_06410,ARKANSAS,ZION,25,IZARD,,
